image_id,absolute_path,relative_path,top_level_folder,file_name,extension,file_size_bytes,modified_time_ns,sha256,duplicate_group_id,duplicate_count,duplicate_role,canonical_relative_path,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,expected_cohort_images,label_status,label_sources,is_training_subset,width,height,image_mode,image_read_status,image_read_error,qr_payload,qr_status,plot_group_id,plot_group_size_all_dates,views_in_same_cohort_and_plot,view_index_within_cohort_and_plot
img_b077a81376874c6674bb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104646.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104646.jpg,2025_09_12_RSFB_01_NPZi,20250912_104646.jpg,.jpg,5613901,1761799542000000000,b077a81376874c6674bb587a9fe7159520a52660f41c2c57da5ebf03df76afc8,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104646.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_c360012e093285152f33,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104710.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104710.jpg,2025_09_12_RSFB_01_NPZi,20250912_104710.jpg,.jpg,6101042,1761799560000000000,c360012e093285152f33999209e384c4382a24fe2a703b3cd535fbbd5033a487,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104710.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,175_DSV2_R4S_495_5_31,decoded,plot_f54d324d1a0636214f38,1,1,1
img_51359bf1e638c970743b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104723.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104723.jpg,2025_09_12_RSFB_01_NPZi,20250912_104723.jpg,.jpg,6049158,1761799560000000000,51359bf1e638c970743b5202927a0a5c9c7623ee5d53044e010f6dfd13371aa0,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104723.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_f1c91fc0afd04dad72b5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104741.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104741.jpg,2025_09_12_RSFB_01_NPZi,20250912_104741.jpg,.jpg,6173462,1761799560000000000,f1c91fc0afd04dad72b5dc78667ba4f8bfec51729b35bc205b24b9bbc49fb100,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104741.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_6ca87e8ee70a024ac722,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104810.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104810.jpg,2025_09_12_RSFB_01_NPZi,20250912_104810.jpg,.jpg,5831477,1761799544000000000,6ca87e8ee70a024ac7227dac5b38b2b66b8991d4c941614b5ccd7acbfdff8484,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104810.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_ffdc2fe445e1a51de7ff,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104825.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104825.jpg,2025_09_12_RSFB_01_NPZi,20250912_104825.jpg,.jpg,6314919,1761799560000000000,ffdc2fe445e1a51de7ff392a44d7d3c4238edcd9d53ad74b308c4c1ffc9bacbc,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104825.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_2f445853748de061b65c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104843.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104843.jpg,2025_09_12_RSFB_01_NPZi,20250912_104843.jpg,.jpg,6090345,1761799560000000000,2f445853748de061b65ce334cfbb4056ac6c1592b575c41acea19cba864ef715,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104843.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_0b1d6544da995b17b2dc,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104901.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104901.jpg,2025_09_12_RSFB_01_NPZi,20250912_104901.jpg,.jpg,6117543,1761799560000000000,0b1d6544da995b17b2dcacdb9480e47b39d65c2ddc5ca0d9911c116459ac0ca8,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104901.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,177_Resyn-Goe H226_R4S_399_5_33,decoded,plot_a3a6a70d5d96bd398738,2,1,1
img_2cab9b9b1255675aa416,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104917.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104917.jpg,2025_09_12_RSFB_01_NPZi,20250912_104917.jpg,.jpg,5970443,1761799544000000000,2cab9b9b1255675aa416537ba024ee9d43fe748366946f58e02dac0a62adf2a3,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104917.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_7431723bd5a73a9d7487,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104932.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104932.jpg,2025_09_12_RSFB_01_NPZi,20250912_104932.jpg,.jpg,6064637,1761799560000000000,7431723bd5a73a9d7487d6af3166fb4644bce66170e079dccbe7d8c2f7e46555,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104932.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_e564475e9b807cef8bc1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104949.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104949.jpg,2025_09_12_RSFB_01_NPZi,20250912_104949.jpg,.jpg,6022270,1761799560000000000,e564475e9b807cef8bc1dadd43d732fee69e651c1448d89afab6170784d3f0b7,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_104949.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,178_Capitol_R4S_254_5_34,decoded,plot_6ef93b6de2cdbedadf81,1,1,1
img_7500a72dba5528725785,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105004.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105004.jpg,2025_09_12_RSFB_01_NPZi,20250912_105004.jpg,.jpg,6155819,1761799560000000000,7500a72dba5528725785606f12ce9b2ba2d6a834b3ae8f5d46bba92a4ca0997c,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105004.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_124a4c89871be29996ed,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105023.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105023.jpg,2025_09_12_RSFB_01_NPZi,20250912_105023.jpg,.jpg,6047589,1761799560000000000,124a4c89871be29996ed4828d763f6ce95bc3458531ee616063e9fed6ac8c531,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105023.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_5b430dbb9160d866eab2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105109.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105109.jpg,2025_09_12_RSFB_01_NPZi,20250912_105109.jpg,.jpg,5787469,1761799542000000000,5b430dbb9160d866eab2a3804193027dde933828aa6b546d1ccda7cc7055851e,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105109.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_0e85ea295d1e69f49fa6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105125.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105125.jpg,2025_09_12_RSFB_01_NPZi,20250912_105125.jpg,.jpg,6126940,1761799560000000000,0e85ea295d1e69f49fa6c8f6883e7efda5e7616f35c4d3f492b553bf1a8034a0,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105125.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_46c4aae4b78373a0dc6c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105140.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105140.jpg,2025_09_12_RSFB_01_NPZi,20250912_105140.jpg,.jpg,5828013,1761799542000000000,46c4aae4b78373a0dc6c0c7d2d3014f63aec10c631534b08a97b6b726414b8b1,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105140.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_9b1cd3d256997546ef37,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105202.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105202.jpg,2025_09_12_RSFB_01_NPZi,20250912_105202.jpg,.jpg,6042835,1761799558000000000,9b1cd3d256997546ef371e715d8881e8ecf51119fdd56ebeef00cc49dec5b01c,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105202.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_4d622da7be629d75e3a8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105218.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105218.jpg,2025_09_12_RSFB_01_NPZi,20250912_105218.jpg,.jpg,6205193,1761799560000000000,4d622da7be629d75e3a8b9ded62248a96226cabfa03975290b601eecfb7338fe,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105218.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_e52fc9d2c610c384c00a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105228.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105228.jpg,2025_09_12_RSFB_01_NPZi,20250912_105228.jpg,.jpg,6119451,1761799560000000000,e52fc9d2c610c384c00aeb56199edcc68ea3e6caa3009854f2ac231a045fcec7,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105228.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_eeb6ae23234d28434766,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105249.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105249.jpg,2025_09_12_RSFB_01_NPZi,20250912_105249.jpg,.jpg,6321445,1761799560000000000,eeb6ae23234d284347664d2bf86edf90d1c1635f06706018064d7981358ae009,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105249.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,detected_not_decoded,,,,
img_d5846894234dc87e19fc,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105303.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105303.jpg,2025_09_12_RSFB_01_NPZi,20250912_105303.jpg,.jpg,6035610,1761799560000000000,d5846894234dc87e19fc285575225d8f1fa568b7a56da072faf15e34eecabe3d,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105303.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_f56afe27ce38c928fa54,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105318.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105318.jpg,2025_09_12_RSFB_01_NPZi,20250912_105318.jpg,.jpg,5932395,1761799540000000000,f56afe27ce38c928fa543c8ce73a03020f4cebee949d3e6036afac8e460844e7,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105318.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_a11e32bfd5ce132c7cf4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105347.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105347.jpg,2025_09_12_RSFB_01_NPZi,20250912_105347.jpg,.jpg,5867247,1761799540000000000,a11e32bfd5ce132c7cf47bbee36df91b9b3e36eacfdbd8f5354944b18b24d5b0,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105347.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_c98b6a285648260cd66e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105358.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105358.jpg,2025_09_12_RSFB_01_NPZi,20250912_105358.jpg,.jpg,5717660,1761799540000000000,c98b6a285648260cd66e311b2da5b632866cebabef4dec00065e9d10c878690c,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105358.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_2b3ddea01ee39473f573,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105414.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105414.jpg,2025_09_12_RSFB_01_NPZi,20250912_105414.jpg,.jpg,5805884,1761799540000000000,2b3ddea01ee39473f57388259f7997597e667f76be63e5728771e95262ffe558,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105414.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,211_MOANA MOANA RAPE_R4S_371_6_31,decoded,plot_430c81fb9e31cdc9688d,2,1,1
img_3933f9d51ba0040f5efc,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105430.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105430.jpg,2025_09_12_RSFB_01_NPZi,20250912_105430.jpg,.jpg,5928110,1761799540000000000,3933f9d51ba0040f5efc156f87f34a644fe539a3b50bad6385c1dc4a83f4549f,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105430.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_1b8e14a4c18be7a1a98e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105442.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105442.jpg,2025_09_12_RSFB_01_NPZi,20250912_105442.jpg,.jpg,6312597,1761799558000000000,1b8e14a4c18be7a1a98ec1edd8c9b33bdbd25d358ea390a2f964a4e98117bf06,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105442.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_25127358812bd1be9f52,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105457.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105457.jpg,2025_09_12_RSFB_01_NPZi,20250912_105457.jpg,.jpg,6030013,1761799558000000000,25127358812bd1be9f5265bd7b8d975ccc50429bfe97a05a2a86ad58131e5582,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105457.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,210_Essex Model_R4S_322_6_30,decoded,plot_dde72f547a93e0c074ae,1,1,1
img_f81db89d73faac202ef4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105516.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105516.jpg,2025_09_12_RSFB_01_NPZi,20250912_105516.jpg,.jpg,6344762,1761799560000000000,f81db89d73faac202ef4e70cb04331b2795c1e6d3c6207c4d47e027150d66774,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105516.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,209_WINFRED_R4S_534_6_29,decoded,plot_75b887eb76c75475695c,4,2,1
img_c5ea4ee85600114ad0b6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105528.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105528.jpg,2025_09_12_RSFB_01_NPZi,20250912_105528.jpg,.jpg,5852288,1761799540000000000,c5ea4ee85600114ad0b63a9264374b57e9852158c66483bf0eba21739924186c,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105528.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_9c2e796c57f8c1d30dde,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105540.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105540.jpg,2025_09_12_RSFB_01_NPZi,20250912_105540.jpg,.jpg,5812671,1761799540000000000,9c2e796c57f8c1d30dde190af7b0edc20741dcf8845340083036162fcab2a857,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105540.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,209_WINFRED_R4S_534_6_29,decoded,plot_75b887eb76c75475695c,4,2,2
img_1b7251b424f309c5d3d1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105606.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105606.jpg,2025_09_12_RSFB_01_NPZi,20250912_105606.jpg,.jpg,6073848,1761799558000000000,1b7251b424f309c5d3d1bde73d9e5005f2eaea62e9b099ad091dadbc4c71954f,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105606.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_5d526c2ca83b04748f2f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105642.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105642.jpg,2025_09_12_RSFB_01_NPZi,20250912_105642.jpg,.jpg,6013374,1761799558000000000,5d526c2ca83b04748f2f55830b2aafa69f52817cf212a18f2b28ce7230392486,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105642.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_245adb13a6b507861b0b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105659.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105659.jpg,2025_09_12_RSFB_01_NPZi,20250912_105659.jpg,.jpg,6239752,1761799558000000000,245adb13a6b507861b0bdea1b2606db43430d32548781ebccf5e724ea58af355,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105659.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
img_0bcf777a08cb72558e7a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105716.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105716.jpg,2025_09_12_RSFB_01_NPZi,20250912_105716.jpg,.jpg,6072204,1761799558000000000,0bcf777a08cb72558e7a3d0a0cded3a4d805c42f93f43c4faab326174ddd614b,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105716.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,207_Diamant_R4S_396_6_27,decoded,plot_687364dabeef1bcbfff9,1,1,1
img_d8ed23934cf7442e12aa,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105730.jpg,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105730.jpg,2025_09_12_RSFB_01_NPZi,20250912_105730.jpg,.jpg,5993818,1761799540000000000,d8ed23934cf7442e12aa4df058e74800dc6e1e048a2265396a42303e7799009f,,1,unique,2025_09_12_RSFB_01_NPZi/2025_09_12_RSFB_01_NPZi/20250912_105730.jpg,npzi_malchow_t1_bbch10,NPZi,Malchow,Insects,2025-09-12,T1,BBCH10,900,unlabeled,,False,4000,3000,RGB,ok,,,not_detected,,,,
