image_id,absolute_path,relative_path,file_name,sha256,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,plot_group_id
img_b5f22985139a294013f6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3273.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3273.JPG,IMG_3273.JPG,b5f22985139a294013f6dc21c5fa472cdbd74e566a4a78cd570735316ee318d5,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b9a431186e2b1507c308
img_6e89451aa8f6afa983ea,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3274.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3274.JPG,IMG_3274.JPG,6e89451aa8f6afa983eada7114ce73d992504c8f94620e591e5f722bd64c2f66,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b9a431186e2b1507c308
img_cfe2a9efc2ca96597dd1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3275.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3275.JPG,IMG_3275.JPG,cfe2a9efc2ca96597dd119be1f241fe57f7d7ca884d2f114b086718f9932d167,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b9a431186e2b1507c308
img_73663930a036405748c5,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3276.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3276.JPG,IMG_3276.JPG,73663930a036405748c5cf412f4fdc9f896d9e6a0274b84414fe6c06c81f0be7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7486149307b454bb4f4a
img_74d91c6da1b0730b0a9a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3277.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3277.JPG,IMG_3277.JPG,74d91c6da1b0730b0a9ac15685365c0aa6a22cea8f11657be126cd7343f34316,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7486149307b454bb4f4a
img_de72da9eaba9e09fc440,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3278.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3278.JPG,IMG_3278.JPG,de72da9eaba9e09fc44073d9293b6c6944ec4175a43e1493f59907f11f5c7adb,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7486149307b454bb4f4a
img_12efb934a24b6a2aadb1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3280.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3280.JPG,IMG_3280.JPG,12efb934a24b6a2aadb1ff905d44aa75f1f5ced1ba96072d5931952d09aa16ff,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3789b4cb6a6fe6da8348
img_6a9d50d774ca5758214d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3281.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3281.JPG,IMG_3281.JPG,6a9d50d774ca5758214d6c93556d77f80719a8aaf913774e0e33a5d9b9e4d5ab,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3789b4cb6a6fe6da8348
img_2a46877f9eaff18a4ef2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3282.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3282.JPG,IMG_3282.JPG,2a46877f9eaff18a4ef2b83d51f8fe06cd016c5b7047c0878c87410e1b8fb888,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3789b4cb6a6fe6da8348
img_d7f5a2cba73b19d7c0da,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3283.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3283.JPG,IMG_3283.JPG,d7f5a2cba73b19d7c0da30d38b359537e9b5d0cde8d33ecfba5b805d0ebb5feb,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_e617326cca4ff14f62d2
img_0798dab115af7ae35367,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3284.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3284.JPG,IMG_3284.JPG,0798dab115af7ae353673d978b59fbb262e781f30ee63cc519d6eb5a810c4339,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_e617326cca4ff14f62d2
img_6cea9a56cc6c0084c37c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3285.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3285.JPG,IMG_3285.JPG,6cea9a56cc6c0084c37c1a8991c7f5c1132420658431eedcb1282b9493590de9,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_e617326cca4ff14f62d2
img_25042898ee95d7b433ed,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3286.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3286.JPG,IMG_3286.JPG,25042898ee95d7b433ed405477b25b3e84654f41f56a8d647c62905c2deff453,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_0ae6f966a908651f5cab
img_b2e8bc615d80aa6a04da,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3287.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3287.JPG,IMG_3287.JPG,b2e8bc615d80aa6a04da55ac0b98cc225ec9e9d9d3c1849974e1098e7f9f001e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_0ae6f966a908651f5cab
img_d657e3ab9adc8d099349,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3288.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3288.JPG,IMG_3288.JPG,d657e3ab9adc8d099349aaabc24a833f398ffb674c89352daac7c4785b580b88,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_0ae6f966a908651f5cab
img_27a0e431e60eb393f159,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3289.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3289.JPG,IMG_3289.JPG,27a0e431e60eb393f1599693fb66d94c057d75920e591027c51e7e3fe2e59441,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_8097028aac14b09b554b
img_f094d77aecfa54e6a0b9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3290.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3290.JPG,IMG_3290.JPG,f094d77aecfa54e6a0b984d6d643eccd2cb3f387f0e3449aa050dbd6ebdda1fc,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_8097028aac14b09b554b
img_465a193fd60edc110ae2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3291.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3291.JPG,IMG_3291.JPG,465a193fd60edc110ae262b598a0b37cea765f463fcd56e45e1326e15e10fbf9,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_8097028aac14b09b554b
img_fbfedebda40de3598e3a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3292.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3292.JPG,IMG_3292.JPG,fbfedebda40de3598e3a8224cabd8e6c53a2b64d99a9b824a4484fb8277e8a6f,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_97272306323ab99ec6e4
img_202a824862eaa6b26def,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3293.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3293.JPG,IMG_3293.JPG,202a824862eaa6b26defa02f21367b2f4bb14a9aaa864accd50b04a9027d62d7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_97272306323ab99ec6e4
img_d1235a4044bedd4a4d1e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3294.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3294.JPG,IMG_3294.JPG,d1235a4044bedd4a4d1e919499357934dd6da8550e7346285c7d40f31ab639da,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_97272306323ab99ec6e4
img_68f97e4bea97181d6d15,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3295.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3295.JPG,IMG_3295.JPG,68f97e4bea97181d6d15a10dc5dc544eba411dd0a93bb529afd794948f48dcb6,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_c62ed8a803b2f7fb0c8e
img_8ac8fe99eaadf0fa27fe,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3296.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3296.JPG,IMG_3296.JPG,8ac8fe99eaadf0fa27fee9c084826d57e85eaf3d2fa6b11d07e0adc860aaa87b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_c62ed8a803b2f7fb0c8e
img_db92b67d1a68ffe64f1b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3297.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3297.JPG,IMG_3297.JPG,db92b67d1a68ffe64f1b413f6b263b6f578e3bd07bd8d0d9d152c06dc079e47e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_c62ed8a803b2f7fb0c8e
img_e5f946bb54b141ded2c4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3298.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3298.JPG,IMG_3298.JPG,e5f946bb54b141ded2c41f519470a1765457e155dcf9470b2af51560eb0566ad,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2d2c766ece40a4a2ce28
img_258439ef271ec35fae2a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3299.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3299.JPG,IMG_3299.JPG,258439ef271ec35fae2afe1c86b38c569c9c25ba76ff50a45d46001ad532dce7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2d2c766ece40a4a2ce28
img_7a9bf646e699d8a251d7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3300.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3300.JPG,IMG_3300.JPG,7a9bf646e699d8a251d7089f8b07fb7cd56ca7b70da526c24816612da570de1b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2d2c766ece40a4a2ce28
img_8221ef5f2800116a4128,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3301.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3301.JPG,IMG_3301.JPG,8221ef5f2800116a412843d248fd14926ecb4b940816da053520c470dd2e89ad,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cacbc714931b970206b
img_05ad69d7f18c99ba325e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3302.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3302.JPG,IMG_3302.JPG,05ad69d7f18c99ba325e38f2eac9f2e046b90a0e2d8f525de0850e9c58f22555,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cacbc714931b970206b
img_eaaee379210daa7f119b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3303.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3303.JPG,IMG_3303.JPG,eaaee379210daa7f119b13201f46b37862396f82671e3000657e8c9929d33b9f,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cacbc714931b970206b
img_7115384abfe5786606fb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3304.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3304.JPG,IMG_3304.JPG,7115384abfe5786606fb8bc4a1da6dfaa157d65c8a30a8606db404056d48fc42,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3f88067c4a7d39bd1cb7
img_8dc28987a7b23aa22256,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3305.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3305.JPG,IMG_3305.JPG,8dc28987a7b23aa222567b41d9e4016510bfb722831f48e36f46d226b6a2cefe,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3f88067c4a7d39bd1cb7
img_91b8cf778f415585c357,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3306.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3306.JPG,IMG_3306.JPG,91b8cf778f415585c357556031942029de0769b65dbfc74a3920b9307502750c,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_3f88067c4a7d39bd1cb7
img_90a2d9564a4b1dd85c9d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3307.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3307.JPG,IMG_3307.JPG,90a2d9564a4b1dd85c9d15772b6ffa3bb6f79a38011f5a6c418da1630fe890ba,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2bd349d21470dba8ebb9
img_7b28b8eac877d6cea85d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3308.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3308.JPG,IMG_3308.JPG,7b28b8eac877d6cea85dc104d262860afa99f3c64e14d8d67fec8b8ed05d74ae,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2bd349d21470dba8ebb9
img_c3bc9427a4166acbec9e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3309.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3309.JPG,IMG_3309.JPG,c3bc9427a4166acbec9e67faa7836a2f1bbb720da6b66e28b81bd8e0d7d9c730,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_2bd349d21470dba8ebb9
img_555d9d9eb66141fcedcb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3310.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3310.JPG,IMG_3310.JPG,555d9d9eb66141fcedcb6f9a7bc6c4a764d7798451dda25880ba2614245d62f9,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cea4932b02b7abad1a0
img_4cb57f7f602980e68996,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3311.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3311.JPG,IMG_3311.JPG,4cb57f7f602980e689962937c04214090422b7b473c7f36eec6747a84f529b1e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cea4932b02b7abad1a0
img_2e60999c72d319abfe01,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3312.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3312.JPG,IMG_3312.JPG,2e60999c72d319abfe01133ecf4162625dc9129ed3112d995b41578647ae52b1,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_7cea4932b02b7abad1a0
img_accc476f495d496e3aca,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3313.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3313.JPG,IMG_3313.JPG,accc476f495d496e3acac7a747b8244ee357bbe7d7c7c91b4d5be87452160863,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_aade77a958856ea66bcc
img_381d0928c80de4109087,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3314.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3314.JPG,IMG_3314.JPG,381d0928c80de4109087ffd66b147c5a901f8f70857b25f0de1a36502bba95ff,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_aade77a958856ea66bcc
img_72b314cd15172fe6122e,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3315.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3315.JPG,IMG_3315.JPG,72b314cd15172fe6122e936ecf3a2e5f9d2bcd256d3974b4a73f00a06b98a6d7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_aade77a958856ea66bcc
img_22b916bf10e0f0080e88,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3316.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3316.JPG,IMG_3316.JPG,22b916bf10e0f0080e88fad9ec41bd58b09d2174dfda4fd2ce1ae03e2acaf1b7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_78c7672b97ddc73895d7
img_d658a043dce54deebdec,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3317.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3317.JPG,IMG_3317.JPG,d658a043dce54deebdec6d8bc417c85fdc60f9c4a989c2ceff0dae46e74b2f87,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_78c7672b97ddc73895d7
img_85d58383b4c2200e0341,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3318.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3318.JPG,IMG_3318.JPG,85d58383b4c2200e0341616c937503b388641238d5ec7f169c6e0280e6e69f6e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_78c7672b97ddc73895d7
img_6bc2e54b12def5202e06,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3319.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3319.JPG,IMG_3319.JPG,6bc2e54b12def5202e068053d47c61ce7140f67a053283cb07b858750a4c83eb,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_95b7c810444a00ae4705
img_03ae43d2890df6f067f8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3320.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3320.JPG,IMG_3320.JPG,03ae43d2890df6f067f8d61d7f06f902dced31fb5a19bf39fe68ff9aca63da57,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_95b7c810444a00ae4705
img_56e25619d8b14c33a06b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3321.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3321.JPG,IMG_3321.JPG,56e25619d8b14c33a06b42fc8ef5dcf0bc317cd733f8eced919ae9084747e95e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_95b7c810444a00ae4705
img_a27db4e8fc6e0114a665,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3322.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3322.JPG,IMG_3322.JPG,a27db4e8fc6e0114a665e0a0c15ff7f7092c46f033a533e66f3a10b3809c763e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_65931f89e793cfd8ed57
img_610a5a65428324ea40ed,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3323.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3323.JPG,IMG_3323.JPG,610a5a65428324ea40ed1a192b8247863248058bf6d8f7dae9ee6182d54bd71e,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_65931f89e793cfd8ed57
img_6863c0e0df3e37d18ed7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3324.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3324.JPG,IMG_3324.JPG,6863c0e0df3e37d18ed7e829561c1efb0df80174e00bc1bfb8e85bb96c903054,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_65931f89e793cfd8ed57
img_5d3e6bc8725bd3cdb805,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3325.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3325.JPG,IMG_3325.JPG,5d3e6bc8725bd3cdb805d7b3366ceb8326c2751a54dcb38cfb896410cdce69e7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b23eede93d0769614492
img_0b85c2e3dae705b124c8,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3326.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3326.JPG,IMG_3326.JPG,0b85c2e3dae705b124c82823a140495be3f9c3d38f39138207560a152c4433d7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b23eede93d0769614492
img_ec2488a6d2ed37d7dd00,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3327.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3327.JPG,IMG_3327.JPG,ec2488a6d2ed37d7dd00dcafc4548a8926656f059452685929a7de73c506487f,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_b23eede93d0769614492
img_b8bdcbd766fc8526aa23,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3328.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3328.JPG,IMG_3328.JPG,b8bdcbd766fc8526aa236fe883594d0b7c5ea109b1004900784ad2b469ae9f1b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_adeaac1f14a1a4d9559e
img_290ed7f62b674deb1cf7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3329.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3329.JPG,IMG_3329.JPG,290ed7f62b674deb1cf75a0ac70245969c9b696d3ba18f88867b7973b38e3cad,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_adeaac1f14a1a4d9559e
img_283ea19b82ed099ad4c7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_3330.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_3330.JPG,IMG_3330.JPG,283ea19b82ed099ad4c704d3ed8bec40bcaa5c418a3ea0cece6d40d1c7e2f6c7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,plot_adeaac1f14a1a4d9559e
