image_id,sha256,relative_path,cohort_id,plot_group_id,pair_path,identity,level_index,requested_fraction,realized_fraction,kind
img_27c95e39e8aa362743d6,27c95e39e8aa362743d6a3643975d810fc920ae23eb70c4b323782d39c971367,2025_09_15_Re4StRes_T1_DSV/IMG_3163.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_27c95e39e8aa362743d6_eebfa051a25afebd.npz,eebfa051a25afebdd20ea5367250f925fa2fb8868f86af1136e8486f68e0acbb,0,0.019999999552965164,0.02000262588262558,interior
img_27c95e39e8aa362743d6,27c95e39e8aa362743d6a3643975d810fc920ae23eb70c4b323782d39c971367,2025_09_15_Re4StRes_T1_DSV/IMG_3163.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_27c95e39e8aa362743d6_eebfa051a25afebd.npz,eebfa051a25afebdd20ea5367250f925fa2fb8868f86af1136e8486f68e0acbb,1,0.05000000074505806,0.05002845078706741,edge
img_27c95e39e8aa362743d6,27c95e39e8aa362743d6a3643975d810fc920ae23eb70c4b323782d39c971367,2025_09_15_Re4StRes_T1_DSV/IMG_3163.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_27c95e39e8aa362743d6_eebfa051a25afebd.npz,eebfa051a25afebdd20ea5367250f925fa2fb8868f86af1136e8486f68e0acbb,2,0.10000000149011612,0.09979428350925446,interior
img_27c95e39e8aa362743d6,27c95e39e8aa362743d6a3643975d810fc920ae23eb70c4b323782d39c971367,2025_09_15_Re4StRes_T1_DSV/IMG_3163.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_27c95e39e8aa362743d6_eebfa051a25afebd.npz,eebfa051a25afebdd20ea5367250f925fa2fb8868f86af1136e8486f68e0acbb,3,0.20000000298023224,0.2000262588262558,interior
img_beb1564a5438a97fd319,beb1564a5438a97fd319dfadd062327a9381beafb35f06fcb755c9024ab47aab,2025_09_15_Re4StRes_T1_DSV/IMG_3164.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_beb1564a5438a97fd319_02740cfaecdf703f.npz,02740cfaecdf703fe869ae6482a82846f340fa4abfede99a6dfd3026667f8032,0,0.019999999552965164,0.019983937963843346,interior
img_beb1564a5438a97fd319,beb1564a5438a97fd319dfadd062327a9381beafb35f06fcb755c9024ab47aab,2025_09_15_Re4StRes_T1_DSV/IMG_3164.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_beb1564a5438a97fd319_02740cfaecdf703f.npz,02740cfaecdf703fe869ae6482a82846f340fa4abfede99a6dfd3026667f8032,1,0.05000000074505806,0.049841735512018204,interior
img_beb1564a5438a97fd319,beb1564a5438a97fd319dfadd062327a9381beafb35f06fcb755c9024ab47aab,2025_09_15_Re4StRes_T1_DSV/IMG_3164.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_beb1564a5438a97fd319_02740cfaecdf703f.npz,02740cfaecdf703fe869ae6482a82846f340fa4abfede99a6dfd3026667f8032,2,0.10000000149011612,0.10025039315223694,interior
img_beb1564a5438a97fd319,beb1564a5438a97fd319dfadd062327a9381beafb35f06fcb755c9024ab47aab,2025_09_15_Re4StRes_T1_DSV/IMG_3164.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_beb1564a5438a97fd319_02740cfaecdf703f.npz,02740cfaecdf703fe869ae6482a82846f340fa4abfede99a6dfd3026667f8032,3,0.20000000298023224,0.20002834498882294,interior
img_0dad0468eca4f46266d0,0dad0468eca4f46266d033906db79864c3f69c12533b0d47f826acee75d114bd,2025_09_15_Re4StRes_T1_DSV/IMG_3165.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_0dad0468eca4f46266d0_91bfa63edd74f95d.npz,91bfa63edd74f95d965b11ca1e6898bb4ac78f6ed581a78a27011b066523ec1f,0,0.019999999552965164,0.02016299031674862,interior
img_0dad0468eca4f46266d0,0dad0468eca4f46266d033906db79864c3f69c12533b0d47f826acee75d114bd,2025_09_15_Re4StRes_T1_DSV/IMG_3165.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_0dad0468eca4f46266d0_91bfa63edd74f95d.npz,91bfa63edd74f95d965b11ca1e6898bb4ac78f6ed581a78a27011b066523ec1f,1,0.05000000074505806,0.04988056793808937,edge
img_0dad0468eca4f46266d0,0dad0468eca4f46266d033906db79864c3f69c12533b0d47f826acee75d114bd,2025_09_15_Re4StRes_T1_DSV/IMG_3165.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_0dad0468eca4f46266d0_91bfa63edd74f95d.npz,91bfa63edd74f95d965b11ca1e6898bb4ac78f6ed581a78a27011b066523ec1f,2,0.10000000149011612,0.09997189790010452,interior
img_0dad0468eca4f46266d0,0dad0468eca4f46266d033906db79864c3f69c12533b0d47f826acee75d114bd,2025_09_15_Re4StRes_T1_DSV/IMG_3165.JPG,dsv_asendorf_t1_bbch11,plot_73f361754eddb6b5326a,cache/counterfactual_feeding_pairs/img_0dad0468eca4f46266d0_91bfa63edd74f95d.npz,91bfa63edd74f95d965b11ca1e6898bb4ac78f6ed581a78a27011b066523ec1f,3,0.20000000298023224,0.19994379580020905,edge
img_468965a4a2e63f057387,468965a4a2e63f05738791e1a2022b5a41a3a21b3ebfdad79bf29453a4835e8e,2025_09_15_Re4StRes_T1_DSV/IMG_3166.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_468965a4a2e63f057387_4dd16eda1d79129c.npz,4dd16eda1d79129c1404f2c2ca75182cbb07e1a2f9732dbdc7a11ab541322976,0,0.019999999552965164,0.019925938919186592,edge
img_468965a4a2e63f057387,468965a4a2e63f05738791e1a2022b5a41a3a21b3ebfdad79bf29453a4835e8e,2025_09_15_Re4StRes_T1_DSV/IMG_3166.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_468965a4a2e63f057387_4dd16eda1d79129c.npz,4dd16eda1d79129c1404f2c2ca75182cbb07e1a2f9732dbdc7a11ab541322976,1,0.05000000074505806,0.0499030165374279,edge
img_468965a4a2e63f057387,468965a4a2e63f05738791e1a2022b5a41a3a21b3ebfdad79bf29453a4835e8e,2025_09_15_Re4StRes_T1_DSV/IMG_3166.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_468965a4a2e63f057387_4dd16eda1d79129c.npz,4dd16eda1d79129c1404f2c2ca75182cbb07e1a2f9732dbdc7a11ab541322976,2,0.10000000149011612,0.09992358833551407,interior
img_468965a4a2e63f057387,468965a4a2e63f05738791e1a2022b5a41a3a21b3ebfdad79bf29453a4835e8e,2025_09_15_Re4StRes_T1_DSV/IMG_3166.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_468965a4a2e63f057387_4dd16eda1d79129c.npz,4dd16eda1d79129c1404f2c2ca75182cbb07e1a2f9732dbdc7a11ab541322976,3,0.20000000298023224,0.1999647319316864,edge
img_828936819cdfc558ea28,828936819cdfc558ea2807a4bc4c565774dd68e91b12a79bef71ef65ae51ef0c,2025_09_15_Re4StRes_T1_DSV/IMG_3167.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_828936819cdfc558ea28_0cd82777284df29b.npz,0cd82777284df29bf55f2f122584a28391b29200f114ae5fa29956ced83cba44,0,0.019999999552965164,0.019999999552965164,edge
img_828936819cdfc558ea28,828936819cdfc558ea2807a4bc4c565774dd68e91b12a79bef71ef65ae51ef0c,2025_09_15_Re4StRes_T1_DSV/IMG_3167.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_828936819cdfc558ea28_0cd82777284df29b.npz,0cd82777284df29bf55f2f122584a28391b29200f114ae5fa29956ced83cba44,1,0.05000000074505806,0.0501980185508728,interior
img_828936819cdfc558ea28,828936819cdfc558ea2807a4bc4c565774dd68e91b12a79bef71ef65ae51ef0c,2025_09_15_Re4StRes_T1_DSV/IMG_3167.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_828936819cdfc558ea28_0cd82777284df29b.npz,0cd82777284df29bf55f2f122584a28391b29200f114ae5fa29956ced83cba44,2,0.10000000149011612,0.10004950314760208,interior
img_828936819cdfc558ea28,828936819cdfc558ea2807a4bc4c565774dd68e91b12a79bef71ef65ae51ef0c,2025_09_15_Re4StRes_T1_DSV/IMG_3167.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_828936819cdfc558ea28_0cd82777284df29b.npz,0cd82777284df29bf55f2f122584a28391b29200f114ae5fa29956ced83cba44,3,0.20000000298023224,0.20049504935741425,edge
img_5bfc7bd08b90e3f0601b,5bfc7bd08b90e3f0601b65c026aa42f8081a17599cc49fc85c074bd471f25304,2025_09_15_Re4StRes_T1_DSV/IMG_3168.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_5bfc7bd08b90e3f0601b_67f8128729197991.npz,67f81287291979914986c4291a91e1fb7ccc241064c69f856a416ed3c8006abc,0,0.019999999552965164,0.019932566210627556,edge
img_5bfc7bd08b90e3f0601b,5bfc7bd08b90e3f0601b65c026aa42f8081a17599cc49fc85c074bd471f25304,2025_09_15_Re4StRes_T1_DSV/IMG_3168.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_5bfc7bd08b90e3f0601b_67f8128729197991.npz,67f81287291979914986c4291a91e1fb7ccc241064c69f856a416ed3c8006abc,1,0.05000000074505806,0.04988100007176399,interior
img_5bfc7bd08b90e3f0601b,5bfc7bd08b90e3f0601b65c026aa42f8081a17599cc49fc85c074bd471f25304,2025_09_15_Re4StRes_T1_DSV/IMG_3168.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_5bfc7bd08b90e3f0601b_67f8128729197991.npz,67f81287291979914986c4291a91e1fb7ccc241064c69f856a416ed3c8006abc,2,0.10000000149011612,0.09986116737127304,edge
img_5bfc7bd08b90e3f0601b,5bfc7bd08b90e3f0601b65c026aa42f8081a17599cc49fc85c074bd471f25304,2025_09_15_Re4StRes_T1_DSV/IMG_3168.JPG,dsv_asendorf_t1_bbch11,plot_11bb67b7adbc37179ba3,cache/counterfactual_feeding_pairs/img_5bfc7bd08b90e3f0601b_67f8128729197991.npz,67f81287291979914986c4291a91e1fb7ccc241064c69f856a416ed3c8006abc,3,0.20000000298023224,0.1999206691980362,interior
img_5dea8814b3df4746a73d,5dea8814b3df4746a73d58fb068308632cfade98d2c49a63e82ec250ebe69ad3,2025_09_15_Re4StRes_T1_DSV/IMG_3169.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_5dea8814b3df4746a73d_3a9ade2a158ca8a6.npz,3a9ade2a158ca8a63e09894f0096fe240abaa291e3d7a1d47b83afc488aedb66,0,0.019999999552965164,0.020062096416950226,edge
img_5dea8814b3df4746a73d,5dea8814b3df4746a73d58fb068308632cfade98d2c49a63e82ec250ebe69ad3,2025_09_15_Re4StRes_T1_DSV/IMG_3169.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_5dea8814b3df4746a73d_3a9ade2a158ca8a6.npz,3a9ade2a158ca8a63e09894f0096fe240abaa291e3d7a1d47b83afc488aedb66,1,0.05000000074505806,0.05020301043987274,edge
img_5dea8814b3df4746a73d,5dea8814b3df4746a73d58fb068308632cfade98d2c49a63e82ec250ebe69ad3,2025_09_15_Re4StRes_T1_DSV/IMG_3169.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_5dea8814b3df4746a73d_3a9ade2a158ca8a6.npz,3a9ade2a158ca8a63e09894f0096fe240abaa291e3d7a1d47b83afc488aedb66,2,0.10000000149011612,0.10040602087974548,interior
img_5dea8814b3df4746a73d,5dea8814b3df4746a73d58fb068308632cfade98d2c49a63e82ec250ebe69ad3,2025_09_15_Re4StRes_T1_DSV/IMG_3169.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_5dea8814b3df4746a73d_3a9ade2a158ca8a6.npz,3a9ade2a158ca8a63e09894f0096fe240abaa291e3d7a1d47b83afc488aedb66,3,0.20000000298023224,0.1996656358242035,interior
img_71bc45bf80a9be900763,71bc45bf80a9be900763b3f0042517b3801875a6bb7c33aecaab8009e764d0a3,2025_09_15_Re4StRes_T1_DSV/IMG_3170.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_71bc45bf80a9be900763_e394ec2982985065.npz,e394ec2982985065ea859182bd2d6d8a02d174a04bd11e71a09999885eedb534,0,0.019999999552965164,0.019809121266007423,edge
img_71bc45bf80a9be900763,71bc45bf80a9be900763b3f0042517b3801875a6bb7c33aecaab8009e764d0a3,2025_09_15_Re4StRes_T1_DSV/IMG_3170.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_71bc45bf80a9be900763_e394ec2982985065.npz,e394ec2982985065ea859182bd2d6d8a02d174a04bd11e71a09999885eedb534,1,0.05000000074505806,0.04999445006251335,interior
img_71bc45bf80a9be900763,71bc45bf80a9be900763b3f0042517b3801875a6bb7c33aecaab8009e764d0a3,2025_09_15_Re4StRes_T1_DSV/IMG_3170.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_71bc45bf80a9be900763_e394ec2982985065.npz,e394ec2982985065ea859182bd2d6d8a02d174a04bd11e71a09999885eedb534,2,0.10000000149011612,0.10082121938467026,interior
img_71bc45bf80a9be900763,71bc45bf80a9be900763b3f0042517b3801875a6bb7c33aecaab8009e764d0a3,2025_09_15_Re4StRes_T1_DSV/IMG_3170.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_71bc45bf80a9be900763_e394ec2982985065.npz,e394ec2982985065ea859182bd2d6d8a02d174a04bd11e71a09999885eedb534,3,0.20000000298023224,0.20092110335826874,edge
img_08e15d2e2732422f5033,08e15d2e2732422f503306854e1e9f83bd84468b77774f70cf0581281b479d7f,2025_09_15_Re4StRes_T1_DSV/IMG_3171.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_08e15d2e2732422f5033_7a674ae85f16139d.npz,7a674ae85f16139d436bd9d27f17cbf6089dbadda99266c18bcafd1ad2d50dca,0,0.019999999552965164,0.019742488861083984,interior
img_08e15d2e2732422f5033,08e15d2e2732422f503306854e1e9f83bd84468b77774f70cf0581281b479d7f,2025_09_15_Re4StRes_T1_DSV/IMG_3171.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_08e15d2e2732422f5033_7a674ae85f16139d.npz,7a674ae85f16139d436bd9d27f17cbf6089dbadda99266c18bcafd1ad2d50dca,1,0.05000000074505806,0.050185978412628174,interior
img_08e15d2e2732422f5033,08e15d2e2732422f503306854e1e9f83bd84468b77774f70cf0581281b479d7f,2025_09_15_Re4StRes_T1_DSV/IMG_3171.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_08e15d2e2732422f5033_7a674ae85f16139d.npz,7a674ae85f16139d436bd9d27f17cbf6089dbadda99266c18bcafd1ad2d50dca,2,0.10000000149011612,0.09928469359874725,edge
img_08e15d2e2732422f5033,08e15d2e2732422f503306854e1e9f83bd84468b77774f70cf0581281b479d7f,2025_09_15_Re4StRes_T1_DSV/IMG_3171.JPG,dsv_asendorf_t1_bbch11,plot_945d05724acc18ae7225,cache/counterfactual_feeding_pairs/img_08e15d2e2732422f5033_7a674ae85f16139d.npz,7a674ae85f16139d436bd9d27f17cbf6089dbadda99266c18bcafd1ad2d50dca,3,0.20000000298023224,0.19982832670211792,edge
img_0672d8a1ea47a5270c06,0672d8a1ea47a5270c060c8b20cfaf84805e1def1ce68fa8822a8bf6fb63b0c1,2025_09_15_Re4StRes_T1_DSV/IMG_3172.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_0672d8a1ea47a5270c06_96dde8833f82a000.npz,96dde8833f82a000535ae1c90a91a653e2b7e9676cf6eb65f263cd1f9a7b534b,0,0.019999999552965164,0.020138558000326157,interior
img_0672d8a1ea47a5270c06,0672d8a1ea47a5270c060c8b20cfaf84805e1def1ce68fa8822a8bf6fb63b0c1,2025_09_15_Re4StRes_T1_DSV/IMG_3172.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_0672d8a1ea47a5270c06_96dde8833f82a000.npz,96dde8833f82a000535ae1c90a91a653e2b7e9676cf6eb65f263cd1f9a7b534b,1,0.05000000074505806,0.05003786459565163,interior
img_0672d8a1ea47a5270c06,0672d8a1ea47a5270c060c8b20cfaf84805e1def1ce68fa8822a8bf6fb63b0c1,2025_09_15_Re4StRes_T1_DSV/IMG_3172.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_0672d8a1ea47a5270c06_96dde8833f82a000.npz,96dde8833f82a000535ae1c90a91a653e2b7e9676cf6eb65f263cd1f9a7b534b,2,0.10000000149011612,0.10030011832714081,edge
img_5f274ae8df555a57bcc1,5f274ae8df555a57bcc1eaefb378273699184f32b5f7619561abd457669c2ff0,2025_09_15_Re4StRes_T1_DSV/IMG_3173.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_5f274ae8df555a57bcc1_7bfec98dd5a1bbc1.npz,7bfec98dd5a1bbc1d47b459130c7caac2086592a7eb61b3202233461e7bca2c8,0,0.019999999552965164,0.020147230476140976,edge
img_5f274ae8df555a57bcc1,5f274ae8df555a57bcc1eaefb378273699184f32b5f7619561abd457669c2ff0,2025_09_15_Re4StRes_T1_DSV/IMG_3173.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_5f274ae8df555a57bcc1_7bfec98dd5a1bbc1.npz,7bfec98dd5a1bbc1d47b459130c7caac2086592a7eb61b3202233461e7bca2c8,1,0.05000000074505806,0.05004023388028145,edge
img_5f274ae8df555a57bcc1,5f274ae8df555a57bcc1eaefb378273699184f32b5f7619561abd457669c2ff0,2025_09_15_Re4StRes_T1_DSV/IMG_3173.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_5f274ae8df555a57bcc1_7bfec98dd5a1bbc1.npz,7bfec98dd5a1bbc1d47b459130c7caac2086592a7eb61b3202233461e7bca2c8,2,0.10000000149011612,0.10025928914546967,edge
img_5f274ae8df555a57bcc1,5f274ae8df555a57bcc1eaefb378273699184f32b5f7619561abd457669c2ff0,2025_09_15_Re4StRes_T1_DSV/IMG_3173.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_5f274ae8df555a57bcc1_7bfec98dd5a1bbc1.npz,7bfec98dd5a1bbc1d47b459130c7caac2086592a7eb61b3202233461e7bca2c8,3,0.20000000298023224,0.20028015971183777,edge
img_a98bd140799df9967fed,a98bd140799df9967feddd95334a02801791f6f9929f8bec332150f288784f4a,2025_09_15_Re4StRes_T1_DSV/IMG_3174.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_a98bd140799df9967fed_3012c71fc55751e8.npz,3012c71fc55751e85dcad8c567d9c395fe17865bc6c99b3b7403342e44d9d859,0,0.019999999552965164,0.019895490258932114,edge
img_a98bd140799df9967fed,a98bd140799df9967feddd95334a02801791f6f9929f8bec332150f288784f4a,2025_09_15_Re4StRes_T1_DSV/IMG_3174.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_a98bd140799df9967fed_3012c71fc55751e8.npz,3012c71fc55751e85dcad8c567d9c395fe17865bc6c99b3b7403342e44d9d859,1,0.05000000074505806,0.05004838481545448,edge
img_a98bd140799df9967fed,a98bd140799df9967feddd95334a02801791f6f9929f8bec332150f288784f4a,2025_09_15_Re4StRes_T1_DSV/IMG_3174.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_a98bd140799df9967fed_3012c71fc55751e8.npz,3012c71fc55751e85dcad8c567d9c395fe17865bc6c99b3b7403342e44d9d859,2,0.10000000149011612,0.09967099130153656,interior
img_a98bd140799df9967fed,a98bd140799df9967feddd95334a02801791f6f9929f8bec332150f288784f4a,2025_09_15_Re4StRes_T1_DSV/IMG_3174.JPG,dsv_asendorf_t1_bbch11,plot_aaf5cb0e7c43e9e13fc7,cache/counterfactual_feeding_pairs/img_a98bd140799df9967fed_3012c71fc55751e8.npz,3012c71fc55751e85dcad8c567d9c395fe17865bc6c99b3b7403342e44d9d859,3,0.20000000298023224,0.1999225914478302,interior
img_b4cb383aef77315b2f22,b4cb383aef77315b2f222b8b2da407461645b9f8e06eb19406c4759fac59c872,2025_09_15_Re4StRes_T1_DSV/IMG_3175.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_b4cb383aef77315b2f22_df49f7f3399fd673.npz,df49f7f3399fd6731d093f6a602ea5756e32e080ecbefee324608f9285fbdc8b,0,0.019999999552965164,0.020147018134593964,edge
img_b4cb383aef77315b2f22,b4cb383aef77315b2f222b8b2da407461645b9f8e06eb19406c4759fac59c872,2025_09_15_Re4StRes_T1_DSV/IMG_3175.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_b4cb383aef77315b2f22_df49f7f3399fd673.npz,df49f7f3399fd6731d093f6a602ea5756e32e080ecbefee324608f9285fbdc8b,1,0.05000000074505806,0.049944035708904266,edge
img_b4cb383aef77315b2f22,b4cb383aef77315b2f222b8b2da407461645b9f8e06eb19406c4759fac59c872,2025_09_15_Re4StRes_T1_DSV/IMG_3175.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_b4cb383aef77315b2f22_df49f7f3399fd673.npz,df49f7f3399fd6731d093f6a602ea5756e32e080ecbefee324608f9285fbdc8b,2,0.10000000149011612,0.1003720834851265,edge
img_b4cb383aef77315b2f22,b4cb383aef77315b2f222b8b2da407461645b9f8e06eb19406c4759fac59c872,2025_09_15_Re4StRes_T1_DSV/IMG_3175.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_b4cb383aef77315b2f22_df49f7f3399fd673.npz,df49f7f3399fd6731d093f6a602ea5756e32e080ecbefee324608f9285fbdc8b,3,0.20000000298023224,0.19965514540672302,edge
img_9598951e6dd810ef86b0,9598951e6dd810ef86b0135ceab129be2606458fa888d018593909429e2900b6,2025_09_15_Re4StRes_T1_DSV/IMG_3176.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9598951e6dd810ef86b0_1048128144a07801.npz,1048128144a078013f3d764714c431ca6cd4535acb9684f8f637a5cab00a6e4d,0,0.019999999552965164,0.02027500607073307,interior
img_9598951e6dd810ef86b0,9598951e6dd810ef86b0135ceab129be2606458fa888d018593909429e2900b6,2025_09_15_Re4StRes_T1_DSV/IMG_3176.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9598951e6dd810ef86b0_1048128144a07801.npz,1048128144a078013f3d764714c431ca6cd4535acb9684f8f637a5cab00a6e4d,1,0.05000000074505806,0.04971690475940704,interior
img_9598951e6dd810ef86b0,9598951e6dd810ef86b0135ceab129be2606458fa888d018593909429e2900b6,2025_09_15_Re4StRes_T1_DSV/IMG_3176.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9598951e6dd810ef86b0_1048128144a07801.npz,1048128144a078013f3d764714c431ca6cd4535acb9684f8f637a5cab00a6e4d,2,0.10000000149011612,0.09970342367887497,interior
img_9598951e6dd810ef86b0,9598951e6dd810ef86b0135ceab129be2606458fa888d018593909429e2900b6,2025_09_15_Re4StRes_T1_DSV/IMG_3176.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9598951e6dd810ef86b0_1048128144a07801.npz,1048128144a078013f3d764714c431ca6cd4535acb9684f8f637a5cab00a6e4d,3,0.20000000298023224,0.2003774642944336,edge
img_9b6dc2452430ccf1be40,9b6dc2452430ccf1be40a14bac1507b26ef0ca6ab3dc7a3d49383dc7dc3d7c9a,2025_09_15_Re4StRes_T1_DSV/IMG_3177.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9b6dc2452430ccf1be40_24231887c84a8136.npz,24231887c84a8136149f5ee9cacbfb26c2edbe58ab6f65a4f4f9a3d5c190e02c,0,0.019999999552965164,0.01994279958307743,edge
img_9b6dc2452430ccf1be40,9b6dc2452430ccf1be40a14bac1507b26ef0ca6ab3dc7a3d49383dc7dc3d7c9a,2025_09_15_Re4StRes_T1_DSV/IMG_3177.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9b6dc2452430ccf1be40_24231887c84a8136.npz,24231887c84a8136149f5ee9cacbfb26c2edbe58ab6f65a4f4f9a3d5c190e02c,1,0.05000000074505806,0.05001159384846687,interior
img_9b6dc2452430ccf1be40,9b6dc2452430ccf1be40a14bac1507b26ef0ca6ab3dc7a3d49383dc7dc3d7c9a,2025_09_15_Re4StRes_T1_DSV/IMG_3177.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9b6dc2452430ccf1be40_24231887c84a8136.npz,24231887c84a8136149f5ee9cacbfb26c2edbe58ab6f65a4f4f9a3d5c190e02c,2,0.10000000149011612,0.09975264966487885,edge
img_9b6dc2452430ccf1be40,9b6dc2452430ccf1be40a14bac1507b26ef0ca6ab3dc7a3d49383dc7dc3d7c9a,2025_09_15_Re4StRes_T1_DSV/IMG_3177.JPG,dsv_asendorf_t1_bbch11,plot_b80269ea15d9e812ebb1,cache/counterfactual_feeding_pairs/img_9b6dc2452430ccf1be40_24231887c84a8136.npz,24231887c84a8136149f5ee9cacbfb26c2edbe58ab6f65a4f4f9a3d5c190e02c,3,0.20000000298023224,0.20047152042388916,edge
